Vaccine/Sample	Dose	Geography Type	Geography	Survey Year	Dimension Type	Dimension	Estimate (%)	95% CI (%)	Sample Size
HPV	≥3 Doses, Females	States/Local Areas	Oklahoma	2008	Age	13-17 Years	16.6	10.9 to 24.4	141
HPV	≥3 Doses, Females	States/Local Areas	Oregon	2008	Age	13-17 Years	14.3	8.7 to 22.4	106
HPV	≥3 Doses, Females	States/Local Areas	Pennsylvania	2008	Age	13-17 Years	25.7	19.5 to 33.0	346
HPV	≥3 Doses, Females	States/Local Areas	PA-Philadelphia	2008	Age	13-17 Years	20.7	14.1 to 29.3	178
HPV	≥3 Doses, Females	States/Local Areas	PA-Rest of state	2008	Age	13-17 Years	26.5	19.5 to 34.9	168
HPV	≥3 Doses, Females	HHS Regions/National	United States	2008	Age	13-17 Years	17.9	16.3 to 19.6	8607
HPV	≥3 Doses, Females	HHS Regions/National	Region 1	2008	Age	13-17 Years	26.4	22.3 to 30.9	911
HPV	≥3 Doses, Females	HHS Regions/National	Region 2	2008	Age	13-17 Years	26.4	21.6 to 32.0	457
HPV	≥3 Doses, Females	HHS Regions/National	Region 3	2008	Age	13-17 Years	21.5	18.0 to 25.5	1176
HPV	≥3 Doses, Females	HHS Regions/National	Region 4	2008	Age	13-17 Years	14.5	12.0 to 17.5	1333
HPV	≥3 Doses, Females	HHS Regions/National	Region 5	2008	Age	13-17 Years	14.6	12.2 to 17.5	1123
HPV	≥3 Doses, Females	HHS Regions/National	Region 6	2008	Age	13-17 Years	11.6	8.6 to 15.5	1018
HPV	≥3 Doses, Females	HHS Regions/National	Region 7	2008	Age	13-17 Years	18.1	14.5 to 22.3	608
HPV	≥3 Doses, Females	HHS Regions/National	Region 8	2008	Age	13-17 Years	15.3	12.0 to 19.3	911
HPV	≥3 Doses, Females	HHS Regions/National	Region 9	2008	Age	13-17 Years	21.3	14.7 to 29.7	549
HPV	≥3 Doses, Females	States/Local Areas	Rhode Island	2008	Age	13-17 Years	31.4	23.2 to 40.9	152
HPV	≥3 Doses, Females	States/Local Areas	South Carolina	2008	Age	13-17 Years	13.8	9.0 to 20.7	183
HPV	≥3 Doses, Females	States/Local Areas	South Dakota	2008	Age	13-17 Years	34.2	26.9 to 42.4	178
HPV	≥3 Doses, Females	States/Local Areas	Tennessee	2008	Age	13-17 Years	13.0	7.9 to 20.9	172
HPV	≥3 Doses, Females	States/Local Areas	Texas	2008	Age	13-17 Years	9.7	5.8 to 15.6	370
HPV	≥3 Doses, Females	States/Local Areas	TX-Bexar County	2008	Age	13-17 Years	20.2	12.9 to 30.2	114
HPV	≥3 Doses, Females	States/Local Areas	TX-City of Houston	2008	Age	13-17 Years	13.8	7.9 to 22.9	102
HPV	≥3 Doses, Females	HHS Regions/National	Region 10	2008	Age	13-17 Years	18.8	14.2 to 24.5	521
HPV	≥3 Doses, Females	States/Local Areas	Vermont	2008	Age	13-17 Years	25.8	18.2 to 35.2	144
HPV	≥3 Doses, Females	States/Local Areas	Virginia	2008	Age	13-17 Years	21.2	14.7 to 29.6	151
HPV	≥3 Doses, Females	States/Local Areas	Washington	2008	Age	13-17 Years	23.8	16.1 to 33.7	135
HPV	≥3 Doses, Females	States/Local Areas	West Virginia	2008	Age	13-17 Years	17.1	11.3 to 25.1	156
HPV	≥3 Doses, Females	States/Local Areas	Wisconsin	2008	Age	13-17 Years	22.6	14.9 to 32.7	113
HPV	≥3 Doses, Females	States/Local Areas	Wyoming	2008	Age	13-17 Years	19.8	13.5 to 28.2	124
HPV	≥3 Doses, Females	States/Local Areas	Alabama	2009	Age	13-17 Years	25.2	18.6 to 33.2	166
HPV	≥3 Doses, Females	States/Local Areas	Alaska	2009	Age	13-17 Years	19.3	12.7 to 28.3	136
HPV	≥3 Doses, Females	States/Local Areas	Arizona	2009	Age	13-17 Years	31.2	23.0 to 40.7	184
HPV	≥3 Doses, Females	States/Local Areas	Arkansas	2009	Age	13-17 Years	13.8	8.7 to 21.1	176
HPV	≥3 Doses, Females	States/Local Areas	California	2009	Age	13-17 Years	21.8	15.8 to 29.4	190
HPV	≥3 Doses, Females	States/Local Areas	Colorado	2009	Age	13-17 Years	32.5	24.3 to 41.8	198
HPV	≥3 Doses, Females	States/Local Areas	Connecticut	2009	Age	13-17 Years	44.7	36.4 to 53.3	191
HPV	≥3 Doses, Females	States/Local Areas	Delaware	2009	Age	13-17 Years	32.6	24.6 to 41.9	186
HPV	≥3 Doses, Females	States/Local Areas	District of Columbia	2009	Age	13-17 Years	22.8	16.9 to 30.2	198
HPV	≥3 Doses, Females	States/Local Areas	Florida	2009	Age	13-17 Years	24.6	18.1 to 32.5	216
HPV	≥3 Doses, Females	States/Local Areas	Georgia	2009	Age	13-17 Years	21.8	15.9 to 29.1	182
HPV	≥3 Doses, Females	States/Local Areas	Hawaii	2009	Age	13-17 Years	38.9	29.8 to 48.8	115
HPV	≥3 Doses, Females	States/Local Areas	Idaho	2009	Age	13-17 Years	16.9	10.0 to 27.2	105
HPV	≥3 Doses, Females	States/Local Areas	Illinois	2009	Age	13-17 Years	23.4	17.9 to 29.9	365
HPV	≥3 Doses, Females	States/Local Areas	IL-City of Chicago	2009	Age	13-17 Years	15.6	11.1 to 21.4	199
HPV	≥3 Doses, Females	States/Local Areas	IL-Rest of state	2009	Age	13-17 Years	25.4	18.7 to 33.6	166
HPV	≥3 Doses, Females	States/Local Areas	Indiana	2009	Age	13-17 Years	22.3	16.8 to 28.9	404
HPV	≥3 Doses, Females	States/Local Areas	Iowa	2009	Age	13-17 Years	32.7	25.2 to 41.1	174
HPV	≥3 Doses, Females	States/Local Areas	Kansas	2009	Age	13-17 Years	27.7	18.6 to 39.2	117
HPV	≥3 Doses, Females	States/Local Areas	Kentucky	2009	Age	13-17 Years	19.5	13.8 to 26.9	176
HPV	≥3 Doses, Females	States/Local Areas	Louisiana	2009	Age	13-17 Years	29.8	20.4 to 41.2	127
HPV	≥3 Doses, Females	States/Local Areas	Maine	2009	Age	13-17 Years	28.0	20.6 to 37.0	140
HPV	≥3 Doses, Females	States/Local Areas	Maryland	2009	Age	13-17 Years	29.5	19.8 to 41.7	110
HPV	≥3 Doses, Females	States/Local Areas	Massachusetts	2009	Age	13-17 Years	49.4	40.8 to 58.1	181
HPV	≥3 Doses, Females	States/Local Areas	Michigan	2009	Age	13-17 Years	22.9	16.6 to 30.7	220
HPV	≥3 Doses, Females	States/Local Areas	Minnesota	2009	Age	13-17 Years	27.0	20.3 to 34.9	164
HPV	≥3 Doses, Females	States/Local Areas	Mississippi	2009	Age	13-17 Years	8.1	4.9 to 13.0	191
HPV	≥3 Doses, Females	States/Local Areas	Missouri	2009	Age	13-17 Years	19.9	14.2 to 27.0	173
HPV	≥3 Doses, Females	States/Local Areas	Montana	2009	Age	13-17 Years	21.9	15.3 to 30.2	146
HPV	≥3 Doses, Females	States/Local Areas	Nebraska	2009	Age	13-17 Years	33.9	25.5 to 43.3	143
HPV	≥3 Doses, Females	States/Local Areas	Nevada	2009	Age	13-17 Years	17.4	11.4 to 25.7	159
HPV	≥3 Doses, Females	States/Local Areas	New Hampshire	2009	Age	13-17 Years	39.8	31.3 to 48.8	150
HPV	≥3 Doses, Females	States/Local Areas	New Jersey	2009	Age	13-17 Years	28.0	21.6 to 35.5	197
HPV	≥3 Doses, Females	States/Local Areas	New Mexico	2009	Age	13-17 Years	35.4	28.2 to 43.3	195
HPV	≥3 Doses, Females	States/Local Areas	New York	2009	Age	13-17 Years	33.8	27.2 to 41.1	262
HPV	≥3 Doses, Females	States/Local Areas	NY-City of New York	2009	Age	13-17 Years	27.3	19.1 to 37.4	137
HPV	≥3 Doses, Females	States/Local Areas	NY-Rest of state	2009	Age	13-17 Years	38.2	29.1 to 48.2	125
HPV	≥3 Doses, Females	States/Local Areas	North Carolina	2009	Age	13-17 Years	30.5	22.7 to 39.6	157
HPV	≥3 Doses, Females	States/Local Areas	North Dakota	2009	Age	13-17 Years	31.7	23.6 to 41.1	133
HPV	≥3 Doses, Females	States/Local Areas	Ohio	2009	Age	13-17 Years	25.0	17.9 to 33.9	176
HPV	≥3 Doses, Females	States/Local Areas	Oklahoma	2009	Age	13-17 Years	16.2	10.8 to 23.4	158
HPV	≥3 Doses, Females	States/Local Areas	Oregon	2009	Age	13-17 Years	32.2	25.1 to 40.1	200
HPV	≥3 Doses, Females	States/Local Areas	Pennsylvania	2009	Age	13-17 Years	37.5	28.9 to 46.9	262
HPV	≥3 Doses, Females	States/Local Areas	PA-Philadelphia	2009	Age	13-17 Years	27.5	20.1 to 36.4	148
HPV	≥3 Doses, Females	States/Local Areas	PA-Rest of state	2009	Age	13-17 Years	39.1	29.2 to 49.9	114
HPV	≥3 Doses, Females	HHS Regions/National	United States	2009	Age	13-17 Years	26.7	25.2 to 28.2	9621
HPV	≥3 Doses, Females	HHS Regions/National	Region 1	2009	Age	13-17 Years	45.1	40.5 to 49.8	1022
HPV	≥3 Doses, Females	HHS Regions/National	Region 2	2009	Age	13-17 Years	32.0	27.0 to 37.5	459
HPV	≥3 Doses, Females	HHS Regions/National	Region 3	2009	Age	13-17 Years	31.5	26.7 to 36.7	1049
HPV	≥3 Doses, Females	HHS Regions/National	Region 4	2009	Age	13-17 Years	23.4	20.6 to 26.5	1416
HPV	≥3 Doses, Females	HHS Regions/National	Region 5	2009	Age	13-17 Years	24.5	21.6 to 27.6	1507
HPV	≥3 Doses, Females	HHS Regions/National	Region 6	2009	Age	13-17 Years	23.4	19.5 to 27.9	1352
HPV	≥3 Doses, Females	HHS Regions/National	Region 7	2009	Age	13-17 Years	26.2	22.2 to 30.6	607
HPV	≥3 Doses, Females	HHS Regions/National	Region 8	2009	Age	13-17 Years	28.7	24.2 to 33.5	962
HPV	≥3 Doses, Females	HHS Regions/National	Region 9	2009	Age	13-17 Years	23.2	18.1 to 29.3	648
HPV	≥3 Doses, Females	States/Local Areas	Rhode Island	2009	Age	13-17 Years	51.7	42.5 to 60.8	176
HPV	≥3 Doses, Females	States/Local Areas	South Carolina	2009	Age	13-17 Years	16.6	11.1 to 24.1	148
HPV	≥3 Doses, Females	States/Local Areas	South Dakota	2009	Age	13-17 Years	45.0	36.0 to 54.4	142
HPV	≥3 Doses, Females	States/Local Areas	Tennessee	2009	Age	13-17 Years	26.5	19.9 to 34.3	180
HPV	≥3 Doses, Females	States/Local Areas	Texas	2009	Age	13-17 Years	23.4	18.1 to 29.9	696
HPV	≥3 Doses, Females	States/Local Areas	TX-Bexar County	2009	Age	13-17 Years	20.6	13.7 to 29.7	145
HPV	≥3 Doses, Females	States/Local Areas	TX-City of Houston	2009	Age	13-17 Years	17.6	11.3 to 26.2	112
HPV	≥3 Doses, Females	States/Local Areas	TX-Dallas County	2009	Age	13-17 Years	21.0	13.9 to 30.4	131
HPV	≥3 Doses, Females	States/Local Areas	TX-El Paso County	2009	Age	13-17 Years	28.4	21.4 to 36.6	153
HPV	≥3 Doses, Females	States/Local Areas	TX-Rest of state	2009	Age	13-17 Years	24.4	17.3 to 33.3	155
HPV	≥3 Doses, Females	HHS Regions/National	Region 10	2009	Age	13-17 Years	31.1	26.4 to 36.3	599
HPV	≥3 Doses, Females	States/Local Areas	Utah	2009	Age	13-17 Years	19.5	13.0 to 28.1	159
HPV	≥3 Doses, Females	States/Local Areas	Vermont	2009	Age	13-17 Years	39.1	31.4 to 47.3	184
HPV	≥3 Doses, Females	States/Local Areas	Virginia	2009	Age	13-17 Years	24.6	17.8 to 32.9	175
HPV	≥3 Doses, Females	States/Local Areas	Washington	2009	Age	13-17 Years	35.4	27.6 to 44.1	158
HPV	≥3 Doses, Females	States/Local Areas	West Virginia	2009	Age	13-17 Years	27.0	19.2 to 36.4	118
HPV	≥3 Doses, Females	States/Local Areas	Wisconsin	2009	Age	13-17 Years	28.9	21.9 to 37.2	178
HPV	≥3 Doses, Females	States/Local Areas	Wyoming	2009	Age	13-17 Years	31.1	24.1 to 39.2	184
HPV	≥3 Doses, Females	States/Local Areas	Alabama	2010	Age	13-17 Years	20.0	13.9 to 27.9	143
HPV	≥3 Doses, Females	States/Local Areas	Alaska	2010	Age	13-17 Years	25.0	17.8 to 33.9	134
HPV	≥3 Doses, Females	States/Local Areas	Arizona	2010	Age	13-17 Years	33.1	24.7 to 42.8	151
HPV	≥3 Doses, Females	States/Local Areas	Arkansas	2010	Age	13-17 Years	19.6	13.2 to 28.2	135
HPV	≥3 Doses, Females	States/Local Areas	California	2010	Age	13-17 Years	32.0	24.5 to 40.6	163
HPV	≥3 Doses, Females	States/Local Areas	Colorado	2010	Age	13-17 Years	40.9	32.5 to 49.9	166
HPV	≥3 Doses, Females	States/Local Areas	Connecticut	2010	Age	13-17 Years	45.5	37.2 to 54.1	182
HPV	≥3 Doses, Females	States/Local Areas	Delaware	2010	Age	13-17 Years	40.4	31.7 to 49.7	159
HPV	≥3 Doses, Females	States/Local Areas	District of Columbia	2010	Age	13-17 Years	33.8	26.2 to 42.5	176
HPV	≥3 Doses, Females	States/Local Areas	Florida	2010	Age	13-17 Years	24.9	16.9 to 35.1	147
HPV	≥3 Doses, Females	States/Local Areas	Georgia	2010	Age	13-17 Years	22.8	17.4 to 29.4	195
HPV	≥3 Doses, Females	States/Local Areas	Hawaii	2010	Age	13-17 Years	39.9	31.1 to 49.4	133
HPV	≥3 Doses, Females	States/Local Areas	Idaho	2010	Age	13-17 Years	17.6	11.8 to 25.4	152
HPV	≥3 Doses, Females	States/Local Areas	Illinois	2010	Age	13-17 Years	26.0	20.6 to 32.2	362
HPV	≥3 Doses, Females	States/Local Areas	IL-City of Chicago	2010	Age	13-17 Years	28.4	20.5 to 38.0	175
HPV	≥3 Doses, Females	States/Local Areas	IL-Rest of state	2010	Age	13-17 Years	25.3	19.0 to 32.9	187
HPV	≥3 Doses, Females	States/Local Areas	Indiana	2010	Age	13-17 Years	24.8	18.4 to 32.7	168
HPV	≥3 Doses, Females	States/Local Areas	Iowa	2010	Age	13-17 Years	36.2	27.8 to 45.5	128
HPV	≥3 Doses, Females	States/Local Areas	Kansas	2010	Age	13-17 Years	25.1	18.6 to 33.0	170
HPV	≥3 Doses, Females	States/Local Areas	Kentucky	2010	Age	13-17 Years	27.3	20.1 to 35.9	142
HPV	≥3 Doses, Females	States/Local Areas	Louisiana	2010	Age	13-17 Years	39.3	30.6 to 48.6	142
HPV	≥3 Doses, Females	States/Local Areas	Maine	2010	Age	13-17 Years	32.9	24.8 to 42.2	144
HPV	≥3 Doses, Females	States/Local Areas	Maryland	2010	Age	13-17 Years	30.8	22.9 to 40.0	140
HPV	≥3 Doses, Females	States/Local Areas	Massachusetts	2010	Age	13-17 Years	46.8	37.1 to 56.9	140
HPV	≥3 Doses, Females	States/Local Areas	Michigan	2010	Age	13-17 Years	25.2	18.1 to 33.9	145
HPV	≥3 Doses, Females	States/Local Areas	Minnesota	2010	Age	13-17 Years	37.8	29.3 to 47.1	139
HPV	≥3 Doses, Females	States/Local Areas	Mississippi	2010	Age	13-17 Years	20.0	13.8 to 28.2	176
HPV	≥3 Doses, Females	States/Local Areas	Missouri	2010	Age	13-17 Years	25.5	19.3 to 33.0	170
HPV	≥3 Doses, Females	States/Local Areas	Montana	2010	Age	13-17 Years	33.2	25.1 to 42.3	163
HPV	≥3 Doses, Females	States/Local Areas	Nebraska	2010	Age	13-17 Years	42.5	33.3 to 52.2	148
HPV	≥3 Doses, Females	States/Local Areas	Nevada	2010	Age	13-17 Years	25.9	19.1 to 34.1	165
HPV	≥3 Doses, Females	States/Local Areas	New Hampshire	2010	Age	13-17 Years	42.2	34.4 to 50.4	173
HPV	≥3 Doses, Females	States/Local Areas	New Jersey	2010	Age	13-17 Years	25.4	18.6 to 33.7	180
HPV	≥3 Doses, Females	States/Local Areas	New Mexico	2010	Age	13-17 Years	31.1	23.7 to 39.5	174
HPV	≥3 Doses, Females	States/Local Areas	New York	2010	Age	13-17 Years	39.7	33.3 to 46.5	329
HPV	≥3 Doses, Females	States/Local Areas	NY-City of New York	2010	Age	13-17 Years	42.4	34.0 to 51.3	182
HPV	≥3 Doses, Females	States/Local Areas	NY-Rest of state	2010	Age	13-17 Years	37.9	29.1 to 47.6	147
HPV	≥3 Doses, Females	States/Local Areas	North Carolina	2010	Age	13-17 Years	39.3	30.6 to 48.6	156
HPV	≥3 Doses, Females	States/Local Areas	North Dakota	2010	Age	13-17 Years	26.3	19.8 to 34.0	159
HPV	≥3 Doses, Females	States/Local Areas	Ohio	2010	Age	13-17 Years	31.1	23.6 to 39.8	150
HPV	≥3 Doses, Females	States/Local Areas	Oklahoma	2010	Age	13-17 Years	31.1	23.5 to 39.9	163
HPV	≥3 Doses, Females	States/Local Areas	Oregon	2010	Age	13-17 Years	38.2	29.2 to 48.0	129
HPV	≥3 Doses, Females	States/Local Areas	Pennsylvania	2010	Age	13-17 Years	41.7	34.4 to 49.3	360
HPV	≥3 Doses, Females	States/Local Areas	PA-Philadelphia	2010	Age	13-17 Years	38.5	30.6 to 47.0	185
HPV	≥3 Doses, Females	States/Local Areas	PA-Rest of state	2010	Age	13-17 Years	42.2	33.9 to 50.9	175
HPV	≥3 Doses, Females	HHS Regions/National	United States	2010	Age	13-17 Years	32.0	30.3 to 33.6	9220
HPV	≥3 Doses, Females	HHS Regions/National	Region 1	2010	Age	13-17 Years	45.0	40.0 to 50.2	953
HPV	≥3 Doses, Females	HHS Regions/National	Region 2	2010	Age	13-17 Years	35.2	30.1 to 40.5	509
HPV	≥3 Doses, Females	HHS Regions/National	Region 3	2010	Age	13-17 Years	38.3	33.9 to 43.0	1161
HPV	≥3 Doses, Females	HHS Regions/National	Region 4	2010	Age	13-17 Years	26.8	23.5 to 30.4	1272
HPV	≥3 Doses, Females	HHS Regions/National	Region 5	2010	Age	13-17 Years	30.0	26.8 to 33.3	1099
HPV	≥3 Doses, Females	HHS Regions/National	Region 6	2010	Age	13-17 Years	28.5	24.3 to 33.1	1438
HPV	≥3 Doses, Females	HHS Regions/National	Region 7	2010	Age	13-17 Years	30.1	26.1 to 34.4	616
HPV	≥3 Doses, Females	HHS Regions/National	Region 8	2010	Age	13-17 Years	35.0	30.5 to 39.8	970
HPV	≥3 Doses, Females	HHS Regions/National	Region 9	2010	Age	13-17 Years	32.0	25.9 to 38.9	612
HPV	≥3 Doses, Females	States/Local Areas	Rhode Island	2010	Age	13-17 Years	55.1	46.0 to 63.9	159
HPV	≥3 Doses, Females	States/Local Areas	South Carolina	2010	Age	13-17 Years	29.5	21.5 to 39.0	164
HPV	≥3 Doses, Females	States/Local Areas	South Dakota	2010	Age	13-17 Years	54.5	45.6 to 63.1	162
HPV	≥3 Doses, Females	States/Local Areas	Tennessee	2010	Age	13-17 Years	26.3	19.7 to 34.2	149
HPV	≥3 Doses, Females	States/Local Areas	Texas	2010	Age	13-17 Years	27.0	21.3 to 33.6	824
HPV	≥3 Doses, Females	States/Local Areas	TX-Bexar County	2010	Age	13-17 Years	26.7	20.5 to 34.0	203
HPV	≥3 Doses, Females	States/Local Areas	TX-City of Houston	2010	Age	13-17 Years	31.9	24.2 to 40.8	197
HPV	≥3 Doses, Females	States/Local Areas	TX-Dallas County	2010	Age	13-17 Years	18.6	12.0 to 27.7	135
HPV	≥3 Doses, Females	States/Local Areas	TX-El Paso County	2010	Age	13-17 Years	39.4	31.1 to 48.3	148
HPV	≥3 Doses, Females	States/Local Areas	TX-Rest of state	2010	Age	13-17 Years	27.0	19.4 to 36.2	141
HPV	≥3 Doses, Females	HHS Regions/National	Region 10	2010	Age	13-17 Years	38.4	33.3 to 43.8	590
HPV	≥3 Doses, Females	States/Local Areas	Utah	2010	Age	13-17 Years	22.2	15.7 to 30.5	170
HPV	≥3 Doses, Females	States/Local Areas	Vermont	2010	Age	13-17 Years	38.6	30.2 to 47.7	155
HPV	≥3 Doses, Females	States/Local Areas	Virginia	2010	Age	13-17 Years	41.5	32.1 to 51.5	162
HPV	≥3 Doses, Females	States/Local Areas	Washington	2010	Age	13-17 Years	45.5	37.3 to 53.9	175
HPV	≥3 Doses, Females	States/Local Areas	West Virginia	2010	Age	13-17 Years	25.3	18.9 to 32.9	164
HPV	≥3 Doses, Females	States/Local Areas	Wisconsin	2010	Age	13-17 Years	44.1	34.7 to 54.0	135
HPV	≥3 Doses, Females	States/Local Areas	Wyoming	2010	Age	13-17 Years	40.3	31.9 to 49.3	150
HPV	≥3 Doses, Females	States/Local Areas	Alabama	2011	Age	13-17 Years	31.2	23.3 to 40.3	180
HPV	≥3 Doses, Females	States/Local Areas	Alaska	2011	Age	13-17 Years	40.4	31.1 to 50.4	159
HPV	≥3 Doses, Females	States/Local Areas	Arizona	2011	Age	13-17 Years	36.7	27.4 to 47.1	191
HPV	≥3 Doses, Females	States/Local Areas	Arkansas	2011	Age	13-17 Years	15.5	9.1 to 25.1	152
HPV	≥3 Doses, Females	States/Local Areas	California	2011	Age	13-17 Years	42.9	35.8 to 50.3	270
HPV	≥3 Doses, Females	States/Local Areas	Colorado	2011	Age	13-17 Years	25.3	18.4 to 33.8	220
HPV	≥3 Doses, Females	States/Local Areas	Connecticut	2011	Age	13-17 Years	43.0	34.6 to 51.9	223
HPV	≥3 Doses, Females	States/Local Areas	Delaware	2011	Age	13-17 Years	46.8	38.2 to 55.6	203
HPV	≥3 Doses, Females	States/Local Areas	District of Columbia	2011	Age	13-17 Years	36.0	28.0 to 44.9	210
HPV	≥3 Doses, Females	States/Local Areas	Florida	2011	Age	13-17 Years	35.3	27.3 to 44.1	240
HPV	≥3 Doses, Females	States/Local Areas	Georgia	2011	Age	13-17 Years	30.0	22.4 to 39.0	215
HPV	≥3 Doses, Females	States/Local Areas	Hawaii	2011	Age	13-17 Years	50.9	41.4 to 60.3	154
HPV	≥3 Doses, Females	States/Local Areas	Idaho	2011	Age	13-17 Years	30.0	21.1 to 40.6	176
HPV	≥3 Doses, Females	States/Local Areas	Illinois	2011	Age	13-17 Years	34.0	26.5 to 42.3	404
HPV	≥3 Doses, Females	States/Local Areas	IL-City of Chicago	2011	Age	13-17 Years	24.7	17.4 to 33.9	181
HPV	≥3 Doses, Females	States/Local Areas	IL-Rest of state	2011	Age	13-17 Years	36.2	27.3 to 46.1	223
HPV	≥3 Doses, Females	States/Local Areas	Indiana	2011	Age	13-17 Years	28.4	21.0 to 37.1	199
HPV	≥3 Doses, Females	States/Local Areas	Iowa	2011	Age	13-17 Years	40.7	31.0 to 51.1	169
HPV	≥3 Doses, Females	States/Local Areas	Kansas	2011	Age	13-17 Years	21.9	16.0 to 29.2	198
HPV	≥3 Doses, Females	States/Local Areas	Kentucky	2011	Age	13-17 Years	30.5	22.7 to 39.7	176
HPV	≥3 Doses, Females	States/Local Areas	Louisiana	2011	Age	13-17 Years	36.3	28.3 to 45.2	214
HPV	≥3 Doses, Females	States/Local Areas	Maine	2011	Age	13-17 Years	44.5	36.4 to 52.8	211
HPV	≥3 Doses, Females	States/Local Areas	Maryland	2011	Age	13-17 Years	29.9	23.3 to 37.4	255
HPV	≥3 Doses, Females	States/Local Areas	Massachusetts	2011	Age	13-17 Years	48.5	39.5 to 57.6	178
HPV	≥3 Doses, Females	States/Local Areas	Michigan	2011	Age	13-17 Years	31.6	23.7 to 40.8	185
HPV	≥3 Doses, Females	States/Local Areas	Minnesota	2011	Age	13-17 Years	35.1	26.6 to 44.7	159
HPV	≥3 Doses, Females	States/Local Areas	Mississippi	2011	Age	13-17 Years	19.6	11.9 to 30.5	167
HPV	≥3 Doses, Females	States/Local Areas	Missouri	2011	Age	13-17 Years	30.8	22.6 to 40.4	191
HPV	≥3 Doses, Females	States/Local Areas	Montana	2011	Age	13-17 Years	39.8	28.6 to 52.2	204
HPV	≥3 Doses, Females	States/Local Areas	Nebraska	2011	Age	13-17 Years	32.6	24.7 to 41.7	174
HPV	≥3 Doses, Females	States/Local Areas	Nevada	2011	Age	13-17 Years	30.9	21.7 to 41.9	189
HPV	≥3 Doses, Females	States/Local Areas	New Hampshire	2011	Age	13-17 Years	46.0	37.8 to 54.4	191
HPV	≥3 Doses, Females	States/Local Areas	New Jersey	2011	Age	13-17 Years	38.7	30.9 to 47.3	219
HPV	≥3 Doses, Females	States/Local Areas	New Mexico	2011	Age	13-17 Years	29.7	22.6 to 38.0	209
HPV	≥3 Doses, Females	States/Local Areas	New York	2011	Age	13-17 Years	34.2	29.0 to 39.9	399
HPV	≥3 Doses, Females	States/Local Areas	NY-City of New York	2011	Age	13-17 Years	38.6	31.4 to 46.4	209
HPV	≥3 Doses, Females	States/Local Areas	NY-Rest of state	2011	Age	13-17 Years	31.5	24.5 to 39.3	190
HPV	≥3 Doses, Females	States/Local Areas	North Carolina	2011	Age	13-17 Years	32.3	23.6 to 42.5	161
HPV	≥3 Doses, Females	States/Local Areas	North Dakota	2011	Age	13-17 Years	27.8	18.7 to 39.2	142
HPV	≥3 Doses, Females	States/Local Areas	Ohio	2011	Age	13-17 Years	32.6	25.0 to 41.3	181
HPV	≥3 Doses, Females	States/Local Areas	Oklahoma	2011	Age	13-17 Years	27.7	19.9 to 37.1	175
HPV	≥3 Doses, Females	States/Local Areas	Oregon	2011	Age	13-17 Years	38.5	29.1 to 48.9	176
HPV	≥3 Doses, Females	States/Local Areas	Pennsylvania	2011	Age	13-17 Years	41.0	33.6 to 48.8	435
HPV	≥3 Doses, Females	States/Local Areas	PA-Philadelphia	2011	Age	13-17 Years	48.8	39.7 to 58.0	188
HPV	≥3 Doses, Females	States/Local Areas	PA-Rest of state	2011	Age	13-17 Years	39.9	31.7 to 48.8	247
HPV	≥3 Doses, Females	HHS Regions/National	United States	2011	Age	13-17 Years	35.4	33.8 to 37.1	11236
HPV	≥3 Doses, Females	HHS Regions/National	Region 1	2011	Age	13-17 Years	47.2	42.3 to 52.0	1211
HPV	≥3 Doses, Females	HHS Regions/National	Region 2	2011	Age	13-17 Years	35.7	31.2 to 40.4	618
HPV	≥3 Doses, Females	HHS Regions/National	Region 3	2011	Age	13-17 Years	35.1	30.9 to 39.5	1458
HPV	≥3 Doses, Females	HHS Regions/National	Region 4	2011	Age	13-17 Years	30.7	27.2 to 34.3	1505
